feature,missing_value,unique_value,matrix_correlation,shapley_value,xgboost,random_forest
tpay_all_app_min_amt_1d,0.6316460538059416,not_unique,0.0,0.017067168,0.0,0.0
tpay_all_app_amt_1d,0.6316460538059416,not_unique,0.0,0.0,0.0,0.0
tpay_all_app_qty_1d,0.6316460538059416,not_unique,0.0,0.0,0.0,0.0
tpay_all_app_distinct_users_1d,0.6316460538059416,not_unique,0.0,0.0,0.0,0.0
tpay_all_app_max_amt_1d,0.6316460538059416,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_canc_amt_90d,0.6321560627310978,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_canc_qty_90d,0.6321560627310978,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_y_app_qty_7d,0.6338135917378553,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_y_app_distinct_users_7d,0.6338135917378553,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_y_app_max_amt_7d,0.6338135917378553,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_y_app_amt_7d,0.6338135917378553,not_unique,,0.0,0.0,0.0
tpay_fp_dev_y_app_distinct_users_7d,0.6373836542139488,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_y_app_qty_7d,0.6373836542139488,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_y_app_max_amt_7d,0.6373836542139488,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_y_app_amt_7d,0.6373836542139488,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_amt_30d,0.6385311742955502,not_unique,0.0,0.0,0.0,8.456091825130018e-06
tpay_fp_dev_n_rej_qty_30d,0.6385311742955502,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_amt_30d,0.6399336988397297,not_unique,0.0,0.0,0.4623664915561676,0.0
tpay_fp_tc_any_n_rej_qty_30d,0.6399336988397297,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_app_qty_1d,0.6463088104041821,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_app_amt_1d,0.6463088104041821,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_app_amt_7d,0.6484763483360959,not_unique,0.0,0.0,0.0,7.784305384354965e-06
tpay_fp_tc_n_app_distinct_users_7d,0.6484763483360959,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_app_qty_7d,0.6484763483360959,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_amt_30d,0.654213948744103,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_qty_30d,0.654213948744103,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_distinct_users_30d,0.654213948744103,not_unique,0.0,0.0,0.0,0.0
tpay_dcard_accfund_app_amt_1d,0.6563814866760168,not_unique,0.0,0.0,0.0,0.0
tpay_dcard_accfund_app_qty_1d,0.6563814866760168,not_unique,,0.0,0.0,0.0
tpay_fp_tc_n_rej_hr_qty_90d,0.6635216116282034,not_unique,0.0,0.018898973,71.91020965576172,0.0
tpay_fp_tc_n_rej_hr_amt_90d,0.6635216116282034,not_unique,0.0,0.006833264,0.0,0.0
tpay_fp_tc_n_rej_hr_distinct_users_90d,0.6635216116282034,not_unique,0.0,0.0,0.0,0.0
tpay_all_rej_hr_distinct_users_30d,0.6681116919546093,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_app_amt_7d,0.6765268392196864,not_unique,0.0,0.0,0.0,2.0943066903518498e-05
tpay_fp_dev_n_app_distinct_users_7d,0.6765268392196864,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_app_qty_7d,0.6765268392196864,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_regular_app_amt_1d,0.6880020400357006,not_unique,0.0,0.0,0.11136293411254883,0.0
tpay_as_payer_all_regular_app_qty_1d,0.6880020400357006,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_app_amt_7d,0.6905520846614817,not_unique,0.0,0.0,0.9731178283691406,0.0
tpay_fp_tc_any_n_app_max_amt_7d,0.6905520846614817,not_unique,0.0,0.0,0.0,8.316815844618121e-06
tpay_fp_tc_any_n_app_qty_7d,0.6905520846614817,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_app_distinct_users_7d,0.6905520846614817,not_unique,0.0,0.0,0.0,0.0
tpay_all_rej_distinct_users_1d,0.6961621828381996,not_unique,0.0,0.015500472,0.0,0.0
tpay_fp_dev_n_rej_hr_distinct_users_90d,0.6973097029198011,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_qty_90d,0.6973097029198011,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_amt_90d,0.6973097029198011,not_unique,,0.0,0.011771523393690586,0.0
tpay_all_accfund_rej_qty_1d,0.6993497386204259,not_unique,0.0,0.0,13.546643257141113,0.0
tpay_dcard_accfund_rej_qty_1d,0.6993497386204259,not_unique,,0.0,64.685302734375,0.0
tpay_dcard_accfund_rej_amt_1d,0.6993497386204259,not_unique,,0.0,0.008755011484026909,0.0
tpay_all_accfund_rej_amt_1d,0.6993497386204259,not_unique,,0.0,0.0,0.0
tpay_fp_tc_n_rej_qty_7d,0.7015172765523396,not_unique,0.0,0.023088494,0.0,0.0
tpay_fp_tc_n_rej_amt_7d,0.7015172765523396,not_unique,,0.0,0.0,0.0
is_restricted,0.702282289940074,not_unique,0.0,1.5624479,451.8773498535156,0.007079834415541733
tpay_fp_tc_any_n_rej_hr_amt_90d,0.7039398189468316,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_hr_qty_90d,0.7039398189468316,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_hr_distinct_users_90d,0.7039398189468316,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_doc_n_app_qty_1d,0.7063623613413235,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_doc_n_app_amt_1d,0.7063623613413235,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_doc_n_app_distinct_users_1d,0.7063623613413235,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_rej_hr_qty_30d,0.7331378299120235,not_unique,0.0,0.0,6.256345748901367,0.0
tpay_fp_tc_n_rej_hr_amt_30d,0.7331378299120235,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_rej_hr_distinct_users_30d,0.7331378299120235,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_qty_7d,0.734540354456203,not_unique,0.0,0.0,0.0,4.565725915040627e-05
tpay_fp_tc_any_n_rej_amt_7d,0.734540354456203,not_unique,,0.0,0.0,1.3155195684793887e-05
tpay_as_payer_all_regular_canc_amt_30d,0.7350503633813592,not_unique,0.0,0.0,0.0,8.285023667302418e-06
tpay_as_payer_all_regular_canc_qty_30d,0.7350503633813592,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_ratio_over_total_90d,0.7395129414764758,not_unique,0.0,0.0,259.127685546875,0.0
tpay_new_dev_app_max_amt_90d,0.7395129414764758,not_unique,0.0,0.0,3.6820454597473145,0.0
tpay_new_dev_app_avg_amt_90d,0.7395129414764758,not_unique,0.0,0.0,2.0135607719421387,0.0
tpay_new_dev_app_qty_90d,0.7395129414764758,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_distinct_users_90d,0.7395129414764758,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_amt_90d,0.7395129414764758,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_n_app_qty_1d,0.7397679459390539,not_unique,0.0,0.0,0.0,4.392152224039427e-05
tpay_as_payer_fp_tc_any_n_app_amt_1d,0.7397679459390539,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_n_app_distinct_users_1d,0.7397679459390539,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_amt_7d,0.740022950401632,not_unique,0.0,0.0,0.0,2.431047255557276e-05
tpay_fp_dev_n_rej_qty_7d,0.740022950401632,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_n_app_amt_1d,0.7486931021292873,not_unique,0.0,0.0013288566,0.0,0.0
tpay_as_payer_fp_dev_n_app_distinct_users_1d,0.7486931021292873,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_n_app_qty_1d,0.7486931021292873,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_qty_1d,0.7499681244421778,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_distinct_users_1d,0.7499681244421778,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_amt_1d,0.7499681244421778,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_regular_rej_amt_7d,0.7523906668366697,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_regular_rej_qty_7d,0.7523906668366697,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_n_app_qty_1d,0.7563432360066301,not_unique,0.0,0.0,0.0,8.847286132429386e-06
tpay_as_payer_fp_tc_n_app_distinct_users_1d,0.7563432360066301,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_n_app_amt_1d,0.7563432360066301,not_unique,0.0,0.0,0.0,0.0
tpay_all_rej_hr_distinct_users_7d,0.7573632538569425,not_unique,0.0,0.0,15.9742431640625,4.4192852140747135e-06
tpay_fp_tc_any_n_rej_hr_qty_30d,0.7616983297207701,not_unique,0.0,0.0,0.4471477270126343,0.0
tpay_fp_tc_any_n_rej_hr_amt_30d,0.7616983297207701,not_unique,0.0,0.0,0.003577602095901966,0.0
tpay_fp_tc_any_n_rej_hr_distinct_users_30d,0.7616983297207701,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_distinct_users_30d,0.7627183475710825,not_unique,0.0,0.0,0.025379832834005356,0.0
tpay_fp_dev_n_rej_hr_amt_30d,0.7627183475710825,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_qty_30d,0.7627183475710825,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_regular_rej_qty_7d,0.7628458498023716,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_regular_rej_amt_7d,0.7628458498023716,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_new_dev_app_qty_30d,0.7674359301287772,not_unique,0.0,0.0,2.8038558959960938,0.0
tpay_as_payer_new_dev_app_distinct_users_30d,0.7674359301287772,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_new_dev_app_amt_30d,0.7674359301287772,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_canc_amt_30d,0.7680734412852225,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_canc_qty_30d,0.7680734412852225,not_unique,0.0,0.0,0.0,0.0
tpay_fp_any_y_app_distinct_users_1d,0.7699859747545582,not_unique,0.0,0.0,0.0,0.0
tpay_fp_any_y_app_amt_1d,0.7699859747545582,not_unique,0.0,0.0,0.0,0.0
tpay_fp_any_y_app_qty_1d,0.7699859747545582,not_unique,0.0,0.0,0.0,0.0
tpay_any_free_pass_ratio_over_free_pass_aplicable_1d,0.7699859747545582,not_unique,0.0,0.0,0.0,0.0
tpay_any_free_pass_ratio_over_total_1d,0.7699859747545582,not_unique,,0.0,0.0,0.0
tpay_as_payer_fp_tc_y_app_distinct_users_7d,0.7870712737472906,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_y_app_qty_7d,0.7870712737472906,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_y_app_amt_7d,0.7870712737472906,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_regular_qty_1d,0.7920438607675635,not_unique,0.0,0.0,0.0,1.673735565787003e-05
tpay_as_payer_card_regular_amt_1d,0.7920438607675635,not_unique,0.0,0.0,0.0,2.9634344670872254e-06
tpay_as_payer_card_regular_distinct_users_1d,0.7920438607675635,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_y_app_qty_1d,0.7976539589442815,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_y_app_amt_1d,0.7976539589442815,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_y_app_distinct_users_1d,0.7976539589442815,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_rej_qty_1d,0.7977814611755706,not_unique,0.0,0.0,427.54510498046875,4.1506421697941607e-05
tpay_fp_tc_n_app_qty_1d,0.7977814611755706,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_app_amt_1d,0.7977814611755706,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_app_distinct_users_1d,0.7977814611755706,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_rej_amt_1d,0.7977814611755706,not_unique,,0.0,0.03227841854095459,0.0
tpay_fp_tc_n_rej_hr_amt_7d,0.8027540481958434,not_unique,0.0,0.021675307,28.26177978515625,2.2678989892104652e-05
tpay_fp_tc_n_rej_hr_qty_7d,0.8027540481958434,not_unique,0.0,0.0,4521.54736328125,1.3009926549073438e-05
tpay_fp_tc_n_rej_hr_distinct_users_7d,0.8027540481958434,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_max_amt_30d,0.8054315950529134,not_unique,0.0,0.0,73.55751037597656,0.0
tpay_new_dev_ratio_over_total_30d,0.8054315950529134,not_unique,0.0,0.0,0.0,1.2304910102374347e-05
tpay_new_dev_app_avg_amt_30d,0.8054315950529134,not_unique,0.0,0.0,0.0,6.892412019030704e-06
tpay_new_dev_app_distinct_users_30d,0.8054315950529134,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_amt_30d,0.8054315950529134,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_app_qty_30d,0.8054315950529134,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_app_qty_1d,0.8104041820731863,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_regular_app_amt_1d,0.8104041820731863,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_canc_qty_90d,0.8109141909983425,not_unique,0.0,0.0,0.0,8.888177328167678e-06
tpay_all_accfund_canc_amt_90d,0.8109141909983425,not_unique,0.0,0.0,0.0,0.0
cbk,0.8123167155425219,not_unique,0.0,0.9577893,1060.221435546875,0.022578538653273264
growth_rate_1h_ht_30d,0.8137192400867015,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_y_app_qty_7d,0.8143567512431468,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_y_app_distinct_users_7d,0.8143567512431468,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_tc_any_y_app_amt_7d,0.8143567512431468,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_app_distinct_users_1d,0.8172893025627949,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_app_amt_1d,0.8172893025627949,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_app_qty_1d,0.8172893025627949,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_amt_7d,0.8179268137192401,not_unique,0.0,0.0,1.950937032699585,0.0
tpay_as_payer_fp_dev_y_app_qty_7d,0.8179268137192401,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_fp_dev_y_app_distinct_users_7d,0.8179268137192401,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_y_app_max_amt_1d,0.8198393471885758,not_unique,0.0,0.0,1.28253173828125,0.0
tpay_fp_dev_y_app_amt_1d,0.8198393471885758,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_y_app_qty_1d,0.8198393471885758,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_y_app_distinct_users_1d,0.8198393471885758,not_unique,0.0,0.0,0.0,0.0
tpay_off_app_max_amt_90d,0.8200943516511539,not_unique,0.0,0.0,0.0,0.0
tpay_off_ratio_over_total_90d,0.8200943516511539,not_unique,0.0,0.0,0.0,0.0
tpay_off_app_distinct_users_90d,0.8200943516511539,not_unique,0.0,0.0,0.0,0.0
tpay_off_app_qty_90d,0.8200943516511539,not_unique,,0.0,0.0,0.0
tpay_off_app_amt_90d,0.8200943516511539,not_unique,,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_qty_1d,0.8244294275149815,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_amt_1d,0.8244294275149815,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_hr_qty_7d,0.825576947596583,not_unique,0.0,0.025713691,0.0,0.0
tpay_fp_tc_any_n_rej_hr_amt_7d,0.825576947596583,not_unique,0.0,0.0014637121,0.0,0.0
tpay_fp_tc_any_n_rej_hr_distinct_users_7d,0.825576947596583,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_qty_1d,0.8273619788346296,not_unique,0.0,0.0,0.0,8.590806789243112e-06
tpay_fp_dev_n_rej_amt_1d,0.8273619788346296,not_unique,,0.0,0.0,2.884911334384624e-05
tpay_api_app_qty_90d,0.8290195078413872,not_unique,0.0,0.0,0.0,0.0
tpay_api_app_distinct_users_90d,0.8290195078413872,not_unique,0.0,0.0,0.0,0.0
tpay_api_app_amt_90d,0.8290195078413872,not_unique,0.0,0.0,0.0,0.0
tpay_api_ratio_over_total_90d,0.8290195078413872,not_unique,0.0,0.0,0.0,0.0
tpay_api_app_max_amt_90d,0.8290195078413872,not_unique,,0.0,0.941162109375,0.0
tpay_fp_tc_any_n_app_amt_1d,0.8297845212291215,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_app_max_amt_1d,0.8297845212291215,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_app_qty_1d,0.8297845212291215,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_app_distinct_users_1d,0.8297845212291215,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_qty_7d,0.8323345658549024,not_unique,0.0,0.0,0.0,1.6236056072723184e-05
tpay_fp_dev_n_rej_hr_distinct_users_7d,0.8323345658549024,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_amt_7d,0.8323345658549024,not_unique,,0.0,0.0,8.74450902431945e-06
tpay_fp_tc_y_app_qty_1d,0.8347571082493943,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_y_app_distinct_users_1d,0.8347571082493943,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_y_app_max_amt_1d,0.8347571082493943,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_y_app_amt_1d,0.8347571082493943,not_unique,0.0,0.0,0.0,0.0
tpay_all_rej_hr_distinct_users_1d,0.8352671171745505,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_amt_90d,0.8394746908070891,not_unique,0.0,0.0,1.0547540187835693,0.0
tpay_as_payer_all_transfer_qty_90d,0.8394746908070891,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_distinct_users_90d,0.8394746908070891,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_rej_hr_amt_90d,0.8421522376641591,not_unique,0.0,0.019622156,0.0,0.0
tpay_new_dev_rej_hr_qty_90d,0.8421522376641591,not_unique,0.0,0.0,0.0,5.94538884586679e-06
tpay_new_dev_rej_hr_distinct_users_90d,0.8421522376641591,not_unique,0.0,0.0,0.0,0.0
crosses_qty_1h_ht_fraud_confirmed_user_count,0.8518424072421267,not_unique,0.0,0.0,0.0,0.0
tpay_registered_ratio_over_total_90d,0.8560499808746653,not_unique,0.0,0.0,0.0,0.0
tpay_registered_app_distinct_users_90d,0.8560499808746653,not_unique,0.0,0.0,0.0,0.0
tpay_registered_app_amt_90d,0.8560499808746653,not_unique,0.0,0.0,0.0,0.0
tpay_registered_app_qty_90d,0.8560499808746653,not_unique,,0.0,0.0,0.0
growth_rate_1h_oc_30d,0.8561774831059543,not_unique,,0.0,0.0,0.0
tpay_fp_doc_n_app_max_amt_90d,0.857835012112712,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_distinct_users_90d,0.857835012112712,not_unique,,0.0,0.0,0.0
tpay_fp_doc_n_app_amt_90d,0.857835012112712,not_unique,,0.0,0.0,0.0
tpay_fp_doc_n_app_qty_90d,0.857835012112712,not_unique,,0.0,0.0,0.0
tpay_off_app_max_amt_30d,0.860512558969782,not_unique,0.0,0.0,2.824565887451172,0.0
tpay_off_app_distinct_users_30d,0.860512558969782,not_unique,0.0,0.0,0.0,0.0
tpay_off_app_amt_30d,0.860512558969782,not_unique,0.0,0.0,0.0,0.0
tpay_off_app_qty_30d,0.860512558969782,not_unique,0.0,0.0,0.0,0.0
tpay_off_ratio_over_total_30d,0.860512558969782,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_amt_90d,0.8614050745888053,not_unique,0.0,0.0,53.5728759765625,0.0
tpay_as_payer_ticket_regular_distinct_users_90d,0.8614050745888053,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_ticket_regular_qty_90d,0.8614050745888053,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_rej_hr_amt_1d,0.8630626035955629,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_rej_hr_qty_1d,0.8630626035955629,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_n_rej_hr_distinct_users_1d,0.8630626035955629,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_regular_app_amt_1d,0.865867652683922,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_card_regular_app_qty_1d,0.865867652683922,not_unique,0.0,0.0,0.0,0.0
tpay_api_ratio_over_total_30d,0.8662501593777892,not_unique,0.0,0.0,3.221527099609375,0.0
tpay_api_app_distinct_users_30d,0.8662501593777892,not_unique,0.0,0.0,0.0,0.0
tpay_api_app_qty_30d,0.8662501593777892,not_unique,,0.0,0.0,0.0
tpay_api_app_amt_30d,0.8662501593777892,not_unique,,0.0,0.0,0.0
tpay_api_app_max_amt_30d,0.8662501593777892,not_unique,,0.0,0.0,0.0
tpay_as_payer_all_transfer_app_amt_90d,0.871222746398062,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_app_qty_90d,0.871222746398062,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_rej_hr_amt_30d,0.8755578222618896,not_unique,0.0,0.0,0.0,2.7033090398992132e-05
growth_rate_1h_ht_15d,0.8755578222618896,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_rej_hr_qty_30d,0.8755578222618896,not_unique,0.0,0.0,0.0,0.0
tpay_new_dev_rej_hr_distinct_users_30d,0.8755578222618896,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_amt_30d,0.8802754048195843,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_qty_30d,0.8802754048195843,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_transfer_distinct_users_30d,0.8802754048195843,not_unique,0.0,0.0,0.0,0.0
crosses_qty_1h_oc_fraud_confirmed_user_count,0.882060436057631,not_unique,,0.0,4.295234680175781,0.0
tpay_fp_tc_any_n_rej_hr_amt_1d,0.8823154405202092,not_unique,0.0,0.0009971149,32.513336181640625,0.0
tpay_fp_tc_any_n_rej_hr_qty_1d,0.8823154405202092,not_unique,0.0,0.0,0.0,0.0
tpay_fp_tc_any_n_rej_hr_distinct_users_1d,0.8823154405202092,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_qty_90d,0.8829529516766543,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_amt_90d,0.8829529516766543,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_distinct_users_90d,0.8835904628330996,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_amt_90d,0.8835904628330996,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_qty_90d,0.8835904628330996,not_unique,,0.0,0.0,0.0
tpay_dcard_accfund_canc_qty_90d,0.8841004717582558,not_unique,0.0,0.0,0.0,1.767490328357675e-05
tpay_dcard_accfund_canc_amt_90d,0.8841004717582558,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_regular_rej_amt_1d,0.8865230141527477,not_unique,0.0,0.0,0.0,8.903034296035898e-06
tpay_as_payer_all_regular_rej_qty_1d,0.8865230141527477,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_canc_amt_30d,0.8867780186153258,not_unique,0.0,0.0,0.0,0.0
tpay_all_accfund_canc_qty_30d,0.8867780186153258,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_amt_1d,0.887288027540482,not_unique,0.0,0.0,0.0,2.6873656964137305e-05
tpay_fp_dev_n_rej_hr_distinct_users_1d,0.887288027540482,not_unique,0.0,0.0,0.0,0.0
tpay_fp_dev_n_rej_hr_qty_1d,0.887288027540482,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_app_qty_90d,0.8890730587785286,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_accmoney_transfer_app_amt_90d,0.8890730587785286,not_unique,,0.0,0.0,0.0
tpay_as_payer_card_regular_rej_amt_1d,0.890093076628841,not_unique,0.0,0.0,0.0,4.49887301088229e-05
tpay_as_payer_card_regular_rej_qty_1d,0.890093076628841,not_unique,0.0,0.0,0.0,0.0
tpay_fp_user_y_app_qty_90d,0.8923881167920439,not_unique,,0.0,0.0,0.0
tpay_fp_user_y_app_amt_90d,0.8923881167920439,not_unique,,0.0,0.0,0.0
tpay_fp_user_y_app_distinct_users_90d,0.8923881167920439,not_unique,,0.0,0.0,0.0
tpay_all_regular_amt_90d,0.8934081346423562,not_unique,0.0,0.0,16.223312377929688,0.0
tpay_all_regular_qty_90d,0.8934081346423562,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_app_amt_90d,0.898125717200051,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_app_distinct_users_90d,0.898125717200051,not_unique,0.0,0.0,0.0,0.0
tpay_all_transfer_app_qty_90d,0.898125717200051,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_regular_canc_qty_7d,0.8994007395129415,not_unique,0.0,0.0,0.0,0.0
tpay_as_payer_all_regular_canc_amt_7d,0.8994007395129415,not_unique,0.0,0.0,0.0,0.0
tpay_registered_ratio_over_total_30d,0.9016957796761443,not_unique,0.0,0.0,0.0,2.5262583760136384e-05
tpay_registered_app_qty_30d,0.9016957796761443,not_unique,,0.0,0.0,0.0
tpay_registered_app_distinct_users_30d,0.9016957796761443,not_unique,,0.0,0.0,0.0
tpay_registered_app_amt_30d,0.9016957796761443,not_unique,,0.0,0.0,0.0
growth_rate_1h_oc_15d,0.9025882952951677,not_unique,,0.0,0.0,0.0
tpay_fp_doc_n_app_max_amt_30d,0.9027157975264567,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_qty_30d,0.9027157975264567,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_amt_30d,0.9027157975264567,not_unique,0.0,0.0,0.0,0.0
tpay_fp_doc_n_app_distinct_users_30d,0.9027157975264567,not_unique,,0.0,0.0,0.0
tpay_as_payer_new_dev_app_amt_7d,0.9029708019890348,not_unique,0.0,0.0,0.0,8.115081531088502e-06
tpay_as_payer_new_dev_app_qty_7d,0.9029708019890348,not_unique,0.0,0.0,0.0,8.061448953579216e-06
