feature,missing_value
tpay_all_accfund_rej_qty_7d,0.5517021547877088
tpay_all_accfund_rej_amt_7d,0.5517021547877088
tpay_dcard_accfund_rej_amt_7d,0.5517021547877088
tpay_fp_tc_any_n_app_amt_30d,0.5652173913043479
tpay_fp_tc_any_n_app_distinct_users_30d,0.5652173913043479
tpay_fp_tc_any_n_app_qty_30d,0.5652173913043479
tpay_fp_tc_any_n_app_max_amt_30d,0.5652173913043479
tpay_as_payer_all_regular_rej_qty_30d,0.5663649113859492
tpay_as_payer_all_regular_rej_amt_30d,0.5663649113859492
crosses_qty_1h_od_user_count,0.5749075608823154
tpay_fp_tc_any_y_app_distinct_users_7d,0.5805176590590335
tpay_fp_tc_any_y_app_qty_7d,0.5805176590590335
tpay_fp_tc_any_y_app_amt_7d,0.5805176590590335
tpay_as_payer_card_regular_rej_amt_30d,0.5819201836032131
tpay_as_payer_card_regular_rej_qty_30d,0.5819201836032131
tpay_as_payer_all_regular_amt_1d,0.5936503888818054
tpay_as_payer_all_regular_distinct_users_1d,0.5936503888818054
tpay_as_payer_all_regular_qty_1d,0.5936503888818054
tpay_all_rej_hr_distinct_users_90d,0.5953079178885631
tpay_fp_tc_n_rej_amt_30d,0.6029580517659059
points,0.6029580517659059
tpay_fp_tc_n_rej_qty_30d,0.6029580517659059
tpay_as_payer_fp_tc_y_app_distinct_users_30d,0.6069106209358663
tpay_as_payer_fp_tc_y_app_amt_30d,0.6069106209358663
tpay_as_payer_fp_tc_y_app_qty_30d,0.6069106209358663
tpay_as_payer_card_regular_app_qty_7d,0.6199158485273493
tpay_as_payer_card_regular_app_amt_7d,0.6199158485273493
tpay_as_payer_new_dev_app_distinct_users_90d,0.6252709422414893
tpay_as_payer_new_dev_app_amt_90d,0.6252709422414893
tpay_as_payer_new_dev_app_qty_90d,0.6252709422414893
tpay_as_payer_fp_tc_any_y_app_amt_30d,0.6253984444727783
tpay_as_payer_fp_tc_any_y_app_distinct_users_30d,0.6253984444727783
tpay_as_payer_fp_tc_any_y_app_qty_30d,0.6253984444727783
tpay_all_app_max_amt_1d,0.6316460538059416
tpay_all_app_qty_1d,0.6316460538059416
tpay_all_app_amt_1d,0.6316460538059416
tpay_all_app_distinct_users_1d,0.6316460538059416
tpay_all_app_min_amt_1d,0.6316460538059416
tpay_as_payer_accmoney_regular_canc_amt_90d,0.6321560627310978
tpay_as_payer_accmoney_regular_canc_qty_90d,0.6321560627310978
tpay_fp_tc_y_app_max_amt_7d,0.6338135917378553
tpay_fp_tc_y_app_qty_7d,0.6338135917378553
tpay_fp_tc_y_app_distinct_users_7d,0.6338135917378553
tpay_fp_tc_y_app_amt_7d,0.6338135917378553
tpay_fp_dev_y_app_distinct_users_7d,0.6373836542139488
tpay_fp_dev_y_app_max_amt_7d,0.6373836542139488
tpay_fp_dev_y_app_amt_7d,0.6373836542139488
tpay_fp_dev_y_app_qty_7d,0.6373836542139488
tpay_fp_dev_n_rej_qty_30d,0.6385311742955502
tpay_fp_dev_n_rej_amt_30d,0.6385311742955502
tpay_fp_tc_any_n_rej_amt_30d,0.6399336988397297
tpay_fp_tc_any_n_rej_qty_30d,0.6399336988397297
tpay_all_accfund_app_amt_1d,0.6463088104041821
tpay_all_accfund_app_qty_1d,0.6463088104041821
tpay_fp_tc_n_app_amt_7d,0.6484763483360959
tpay_fp_tc_n_app_distinct_users_7d,0.6484763483360959
tpay_fp_tc_n_app_qty_7d,0.6484763483360959
tpay_as_payer_fp_dev_y_app_qty_30d,0.654213948744103
tpay_as_payer_fp_dev_y_app_amt_30d,0.654213948744103
tpay_as_payer_fp_dev_y_app_distinct_users_30d,0.654213948744103
tpay_dcard_accfund_app_amt_1d,0.6563814866760168
tpay_dcard_accfund_app_qty_1d,0.6563814866760168
tpay_fp_tc_n_rej_hr_qty_90d,0.6635216116282034
tpay_fp_tc_n_rej_hr_amt_90d,0.6635216116282034
