feature,unique_value
bin_ib_pagseguro,False
vop_accmny_amount_30d,False
fl_device_fraud_30d,False
fl_list_cust_blc_30d,False
dml_ua_is_huawei,False
phtc_count_users_same_seller_new_90d,False
fl_doc_ato_2d,True
ctx_is_thursday,False
ph_camera_1d,True
ctx_is_sunday,False
phtc_amt_imp_30d,False
ph_qty_ria_60d,False
ph_qty_round_ratio_1d,False
phcpf_amt_750_imp_90d,True
phcpf_amt_ria_1d,False
phphone_qty_imp_1d,True
phcpf_amt_300_ip_prm_90d,False
fl_sell_cust_grl,False
fl_sell_device_grl_30d,True
ctx_marketplace_id_mp-mkt-444029799156223,True
ph_amt_30m,False
phtc_amt_150_ip_o_30d,True
phcpf_amt_750_app_acc_30d,False
remedy_has_money_in_tc,False
phd_rej_amount_new_90d,False
ctx_receiver_id_tickets_3,True
fl_np_doc_15d,False
ctx_receiver_id_315991938,True
phphone_tcs_app_acc_90d,False
phtc_qty_same_collector_rate_1h_90d,False
ph_amt_50_ro_7d,False
nmdml_has_microphone_and,False
phcpf_amt_300_c_1d,False
ph_amt_50_cbk_7d,True
ph_qty_app_state_90d,False
phd_dist_new_user_same_collector_90d,False
nmdml_model_null,True
ae_is_missing,False
phd_dist_new_user_no_free_pass_tc_recharge_90d,False
ctx_marketplace_id_mp-mkt-6097,True
phtc_count_users_same_seller_new_3d,True
fl_p_street_number_15d,True
ph_qty_ip_o_30d,True
phd_amt_new_user_recharge_1h,False
ctx_receiver_id_low_risk_binary_bus_tickets,True
ph_amt_500_ro_90d,False
bin_var_app_amt_fptc_2d_30d,False
ph_android_phone_7d,False
ph_log_veloc_1h,True
nmdml_hit_bet_1_2,False
bin_ib_america,False
phcpf_amt_150_app_acc_30d,False
phtc_dist_dml_same_collector_15d,False
fl_p_zip_code_30d,True
fl_hap_tc_65d,False
phphone_qty_app_acc_90d,False
ph_amt_ip_prm_60d,False
nmdml_hit_bet_10_20,False
fl_wit_device_blc_30d,False
phtc_amt_ro_90d,False
chn_is_missing,False
remedy_has_chargeback_comp,False
phtc_dist_new_user_recharge_15d,False
fl_list_cust_grl_7d,False
phcpf_qty_ria_1d,False
phd_amt_new_user_same_collector_rate_1h_12h,False
phtc_amt_new_user_recharge_1d,False
nmdml_ips_qty_2to3,False
fl_pay_doc_fraud,False
phcpf_qty_app_acc_7d,False
phd_dist_new_user_same_collector_12h,False
phtc_avg_amount_30d,False
phcpf_pays_approb_doc_number_50d,False
phtc_hap_tc_50d,False
phtc_amt_750_imp_30d,True
nmdml_free_disk_space_ratio,False
bin_var_qty_fptc_7d_30d,False
bin_ib_del_monterrey,True
phcpf_amt_app_acc_1d,False
ctx_receiver_id_152386335,True
phphone_tcs_ip_o_1d,True
vop_can_amount_90d,False
vop_digcry_rej_amount_30d,False
ph_qty_installments_2_30d,False
fl_sell_cust_blc_15d,False
phtc_amt_150_ria_60d,False
fl_np_doc_30d,False
phcpf_amt_ip_prm_1d,False
phcpf_pays_approb_doc_number_60d,False
bin_ib_nacional_mex,True
chn_min_first_pay_dist_80,False
vop_ratio_approved_qty_30d,False
phd_hap_device_60d,False
fl_sell_device_grl_7d,True
nmdml_model_sm_j710mn,False
phtc_rate_amt_new_user_30d,False
fl_np_ip_90d,True
phcpf_qty_ref_60d,False
phtc_qty_bf_30d,False
cl_phone_changes_qty_6h,False
bin_is_sweden_bin,True
pr_tpv_servicio_7d_total,False
phd_amt_new_user_recharge_15d,False
ph_qty_dist_new_dml_1d,False
ph_amt_1000_ro_60d,False
sfp_was_mobile_recharge,False
ctx_is_at&t,True
crosses_qty_1h_od_fraud_tko_user_count,False
bin_ib_citicard,True
phd_approv_amount_5m,False
dml_section_cell_recharge,True
phcpf_amt_750_rcfa_30d,False
phtc_amt_1000_ip_prm_60d,True
phd_dist_tcs_30d,False
ph_amt_150_ip_prm_7d,False
phtc_qty_cbk_30d,True
ph_tcs_ro_90d,False
ph_amt_500_rcfa_30d,False
ph_amt_rhr_90d,False
ph_amt_5m,False
pr_tpn_atm_1d_total,True
bin_var_app_qty_fptc_2d_7d,False
bin_ib_emisor_visaa,True
ph_amt_rec_app_3d,False
crosses_qty_1h_ht_fraud_almost_user_count,False
phphone_qty_ip_o_1d,True
fl_pay_device_grl_2d,True
nmdml_is_ios,False
ctx_client_id_474283631456562,True
fl_p_doc,False
phcpf_qty_cbk_15d,False
vop_can_amount_7d,False
chn_std_distance,False
vop_rej_hrisk_qty_7d,False
vop_ratio_can_amount_7d,False
phcpf_amt_300_imp_30d,True
vop_ratio_accmny_amount_30d,False
vop_ratio_rej_hrisk_amount_30d,False
fl_wit_doc_blc_90d,False
ph_amt_500_app_acc_60d,False
phcpf_tcs_rcfa_15d,False
ph_amt_150_app_acc_30d,False
phcpf_tcs_ip_o_60d,True
ph_android_phone_30d,False
bin_ib_cetelem,False
fl_buy_doc_blc_30d,False
ph_amt_150_ip_o_30d,True
phtc_dist_doc_same_collector_90d,False
phcpf_amt_150_rcfa_1d,False
phcpf_qty_c_30d,False
chn_max_length_avg_ratio,False
pr_tpn_servicio_7d_mt,False
ctx_is_unefon,True
phtc_dist_dml_no_free_pass_user_recharge_15d,False
phtc_amt_750_ip_prm_30d,True
ph_qty_installments_4_1d,False
phcpf_amt_300_app_acc_30d,False
nmdml_m_blu,True
phtc_qty_installments_great_12_7d,False
ctx_client_id_1610485133382719,True
nmdml_model_low_risk,False
phcpf_amt_ro_30d,False
ctx_receiver_id_4542417,True
phtc_qty_ria_1d,False
phtc_amt_1000_bf_60d,True
phcpf_qty_same_collector_90d,False
fl_pay_cust_blc_15d,False
pr_tpn_pago_prestamo_1d_mt,True
ph_qty_cbk_7d,True
fl_is_missing,False
phcpf_count_dml_30d,False
ctx_payment_day_sin,False
phd_qty_app_same_collector_90d,False
ph_tcs_cbp_90d,False
fl_wit_device_blc_7d,False
phphone_tcs_ro_1d,False
ctx_client_id_3469396897046303,True
phphone_qty_bf_30d,False
phd_amt_new_user_recharge_1d,False
fl_np_doc_90d,False
bin_ib_midway,False
phtc_qty_same_collector_90d,False
phd_amt_recharge_rate_1h_1d,False
dml_age_since_payment_less_60,False
phtc_count_users_new_7d,False
phtc_amt_150_app_acc_90d,False
bin_ib_bancobmg,False
phtc_amt_same_collector_90d,False
phd_qty_app_same_collector_1d,False
crosses_qty_1h_ht_fraud_maybe_user_count,False
fl_gp_c_p_7d,True
ph_qty_round_ratio_30d,False
phtc_dist_dml_new_user_no_free_pass_dml_same_collector_1h,False
ctx_is_wednesday,False
phcpf_count_cc_15d,False
phtc_amt_500_bf_90d,False
phcpf_amt_50_cbk_90d,False
fl_gp_c_p_90d,True
ctx_receiver_id_bus_tickets_3,True
phtc_count_users_1d,False
phphone_tcs_ip_o_7d,True
fl_buy_device_blc,False
bin_var_app_qty_2d_30d,False
phtc_amt_c_90d,False
phtc_qty_dist_new_dml_15d,False
phtc_qty_same_collector_rate_1d_90d,False
phtc_fcc_device_ml_null_1d,False
phcpf_pays_approb_doc_number_30d,False
phphone_count_cc_type_7d,False
ctx_item_cond_undefined,True
bin_ib_toka,True
ph_amt_1000_rhr_90d,False
ph_amt_round_ratio_1d,False
ph_amt_6h,False
phtc_qty_dist_new_dml_no_free_pass_user_15d,False
fl_buy_cust_blc_30d,False
ph_count_cc_new_dev_1d,False
phtc_count_devices_ml_1d,False
ctx_receiver_id_291898042,True
phd_amt_same_collector_rate_1h_1d,False
nmdml_resolution_1440x2560,False
fl_gp_cc_w_2d,True
bin_ib_bv_financeira,False
ph_console_7d,True
bin_ib_bancomer,True
ph_qty_installments_1_30d,False
fl_wit_device_blc_2d,False
phtc_dist_dml_no_free_pass_user_same_collector_12h,False
phcpf_qty_imp_60d,False
vop_ratio_cbk_qty_3d,True
vop_digcry_amount_90d,False
phtc_amt_same_collector_1h,False
phtc_amt_750_c_30d,False
phtc_amt_150_rcfa_1d,False
ph_amt_app_acc_15m,False
phtc_rate_amt_new_dml_7d_90d,False
phd_dist_tc_same_collector_1d,False
bin_has_misc_card,False
crosses_qty_1h_oc_fraud_confirmed_user_count,False
fl_list_device_blc_30d,False
phcpf_qty_rhr_7d,False
phcpf_amt_750_cbk_15d,True
ctx_client_id_7092,False
ph_dist_tel_recharge_1h,False
op_q_a_90d,False
ctx_client_id_5952,True
ph_amt_500_ip_prm_1d,True
phtc_qty_installments_12_30d,False
phtc_pays_approb_tc_80d,False
dml_section_syi_section,True
fl_np_street_number_30d,True
phcpf_amt_750_ro_30d,False
ctx_receiver_id_12612797,True
ctx_is_oi,False
nmdml_ram,False
phcpf_count_cc_6h,False
ph_qty_5m,False
phcpf_amt_50_imp_15d,False
phtc_amt_1000_c_30d,True
ph_dist_dml_recharge_90d,False
fl_pay_cust_grl_7d,False
bin_ib_mastercard,True
phphone_qty_ref_7d,False
bin_ib_banco_itau,True
phcpf_amt_50_bf_1d,False
ctx_mkp_fraudy,True
ph_amt_150_rhr_1d,False
ph_qty_c_7d,False
phcpf_amt_50_ref_7d,False
phtc_count_users_new_4h,False
ph_qty_app_acc_1h,False
ph_amt_rec_app_30d,False
fl_pay_doc_blc_7d,False
vop_ratio_bpp_ref_qty_3d,False
phcpf_qty_rhr_60d,False
phtc_dist_dml_no_free_pass_user_same_collector_90d,False
nmdml_has_accelerometer_and,False
phd_amt_same_collector_rate_12h_1d,False
phphone_qty_app_acc_30d,False
vop_ratio_rej_amount_90d,False
phtc_amt_150_rhr_7d,False
ctx_bank_is_checking_account,True
ph_dist_tc_new_dml_recharge_1h,False
phphone_avg_amount_1d,False
ph_amt_bf_7d,False
dml_os_null,True
ph_qty_c_1d,False
ph_qty_imp_1d,False
ph_amt_rate_1h_90d,False
phd_amt_new_user_same_collector_rate_15d_90d,False
phcpf_amt_ro_7d,False
vop_ref_qty_30d,False
dml_manufacturer_is_adobewindows,True
phcpf_amt_150_bf_1d,False
phtc_amt_25_rcfa_7d,False
phtc_diff_avg_7d,False
ctx_op_dol_amount_log,False
phtc_count_devices_ml_60d,False
bin_ib_gold_bank,True
ph_tcs_ip_prm_7d,False
phcpf_amt_750_ref_7d,False
phtc_avg_amount_90d,False
ph_tcs_c_1d,False
fl_np_tc_2d,False
phd_approv_amount_30d,False
phtc_amt_new_user_same_collector_12h,False
phd_amt_new_user_recharge_rate_1h_1d,False
nmdml_is_null_position_and,False
dml_ua_is_xiaomi,False
phcpf_tcs_bf_90d,False
ph_amt_50_c_7d,False
ph_amt_25_rcfa_7d,False
ph_amt_50_imp_7d,False
phcpf_amt_30d,False
dml_ua_is_ipad,False
phcpf_amt_750_c_30d,False
ph_dist_tc_no_free_pass_dml_same_collector_1d,False
phcpf_amt_150_imp_15d,True
vop_digcry_rej_amount_90d,False
phtc_qty_ip_prm_1d,False
phtc_dist_dml_same_collector_12h,False
fl_gp_cc_l_90d,True
ctx_client_id_4203582309783664,True
phcpf_count_dml_15d,False
ph_amt_rec_app_acc_30d,False
ph_amt_50_ip_o_1d,True
fl_list_cust_blc,False
ph_count_doc_30d,False
vop_ratio_ref_amount_3d,False
op_sh_1d,False
phcpf_qty_ref_30d,False
dml_resolution_cbk_ratio10,False
phcpf_amt_150_ip_o_15d,True
ph_tcs_imp_1d,True
fl_doc_fraud_30d,False
bin_ib_international_card,True
phphone_count_cc_90d,False
phtc_qty_ria_30d,False
ph_amt_150_rcfa_90d,False
phphone_tcs_bf_90d,False
phcpf_amt_c_60d,False
fl_buy_device_blc_90d,False
ph_rate_amt_new_dml_30d,False
phtc_qty_installments_great_12_30d,False
ph_count_cc_new_dev_90d,False
nmdml_m_tcl,False
remedy_has_ret_mp,True
ctx_receiver_id_medium_risk_flex_default,True
phtc_qty_same_collector_rate_1h_15d,False
phphone_fcc_device_ml_null_7d,True
fl_p_ip_30d,True
bin_var_app_amt_nd_7d_30d,False
fl_pay_doc_ato,False
nmdml_resolution_320x568,False
phcpf_amt_750_rhr_30d,False
dml_hit_5,False
pr_tpn_recarga_1d_mt,True
fl_sell_doc_grl_15d,False
phd_rhr_amount_30d,False
phtc_qty_recharge_rate_1d_15d,False
phcpf_diff_avg_same_collector_1d,False
ph_amt_rec_app_acc_6h,False
phd_qty_same_collector_rate_12h_1d,False
fl_device_ml_7d,False
pr_tpn_servicio_1d_total,False
pr_tpn_intangible_1d_total,False
phtc_qty_installments_6_30d,False
phtc_amt_new_dml_recharge_rate_1h_90d,False
ph_amt_150_bf_90d,False
phcpf_tcs_ip_o_30d,True
phtc_amt_500_rhr_30d,False
ph_ratio_shipping_cost_60d,False
phtc_qty_installments_10_90d,False
phcpf_amt_ro_15d,False
phcpf_tcs_bf_15d,False
phtc_rate_amt_new_user_7d_30d,False
phcpf_qty_rcfa_90d,False
ctx_is_algar,False
fl_cta_ato_30d,True
phtc_amt_1000_bf_90d,True
ctx_op_dol_amount,False
phcpf_diff_avg_6h,False
phcpf_qty_cbp_90d,False
chn_distance_first_payment_30d,False
fl_wit_device_grl_7d,True
ctx_item_cond_null,True
phd_op_pmwdmth_id_30d,False
ctx_client_id_1780778957160711,True
phd_dist_tc_recharge_15d,False
phd_approv_amount_new_60d,False
fl_p_doc_7d,False
fl_p_zip_code,True
phtc_qty_app_acc_7d,False
ph_user_cd_ml_90d,False
fl_sell_doc_blc_7d,False
ph_dist_tc_recharge_1d,False
phd_amt_same_collector_rate_1d_15d,False
phtc_amount_qty_older_70d,False
phcpf_amt_50_rhr_90d,False
phcpf_amt_750_rhr_90d,False
op_amount_na_3d,False
fl_np_zip_code_30d,True
ph_qty_dist_dml_no_free_pass_dml_1d,False
bin_ib_santander_consumo,False
phtc_qty_ip_o_7d,True
ph_dist_tc_no_free_pass_dml_same_collector_15d,False
nmdml_cpu_count_is_null,False
ctx_client_id_1473855615392444,True
phcpf_amt_150_imp_1d,True
fl_doc_ato_90d,False
phtc_amt_ro_60d,False
phcpf_amt_150_rhr_30d,False
phcpf_amt_cbk_7d,True
phtc_count_users_same_seller_new_1h,True
ph_amt_same_rec_rate_1h_90d,False
vop_amount_3d,False
phcpf_tcs_imp_60d,False
phcpf_amt_ip_o_7d,True
pr_tpn_recarga_7d_total,True
ctx_receiver_id_325456888,True
vop_qty_90d,False
phd_qty_recharge_dist_new_user_1d,False
phd_amt_same_collector_90d,False
ctx_receiver_id_321996557,True
phtc_qty_dist_new_dml_1d,False
dml_ua_is_lenovo,False
phtc_qty_recharge_1d,False
phtc_amt_150_bf_7d,False
fl_np_device_ml_90d,False
ph_log_veloc_1d,False
phcpf_amt_300_c_7d,False
phtc_count_users_same_seller_12h,False
ctx_marketplace_id_ideame,True
phtc_amt_150_ro_30d,False
fl_p_phone_15d,False
fl_p_cust,False
vop_digcry_app_qty_3d,False
ae_receiver_last_updated,False
phcpf_amt_app_acc_15d,False
ph_qty_imp_90d,False
phcpf_amt_ip_o_60d,True
phtc_amt_ref_1d,False
phtc_amt_1000_ria_60d,False
phcpf_amt_150_ro_1d,False
ph_qty_app_acc_90d,False
ctx_receiver_id_185348024,True
fl_p_device_ml,False
phcpf_amt_750_ip_o_7d,True
ctx_receiver_id_cbk_amount_90,True
ph_qty_dist_new_dml_no_free_pass_tc_90d,False
ph_tcs_ria_90d,False
ph_summary_7d,False
phtc_amt_new_dml_same_collector_12h,False
phd_dist_tc_no_free_pass_user_recharge_90d,False
phtc_amt_50_app_acc_7d,False
ph_amt_1000_app_acc_60d,False
fl_pay_device_ato_2d,False
ctx_client_id_1508,True
ph_std_amount_7d,False
bin_var_amt_2d_7d,False
ctx_is_nextel,True
nmdml_model_n71map,False
phcpf_amt_300_ip_prm_30d,False
ctx_marketplace_id_mp-mkt-1477619378456034,True
phcpf_amt_c_1d,False
phtc_amt_same_collector_rate_1h_1d,False
cl_city_changes_qty_6h,True
phcpf_qty_ria_30d,False
op_sh_same_seller_5d,False
bin_var_amt_fpdv_2d_7d,False
ph_is_missing,False
phtc_qty_rhr_60d,False
fl_buy_cust_grl,False
ph_amt_500_ip_prm_30d,True
phcpf_amt_750_ria_30d,False
ph_qty_installments_2_60d,False
cl_email_changes_qty_30d,False
remedy_has_money_in_call,False
phcpf_diff_avg_7d,False
bin_ib_washington_mutual,True
phcpf_qty_rcfa_1d,False
phtc_amt_750_bf_30d,True
ctx_client_id_6797034331791987,True
ph_amt_750_c_90d,False
ph_qty_new_dml_same_collector_90d,False
chn_avg_distance,False
vop_ratio_rej_hrisk_qty_90d,False
ph_tcs_ip_o_7d,True
vop_ref_qty_90d,False
ph_amt_25_c_7d,False
phcpf_tcs_rcfa_1d,False
phcpf_amt_150_app_acc_7d,False
phtc_qty_cbk_1d,True
phcpf_amt_50_rhr_1d,False
fl_list_cust_blc_2d,False
ctx_is_saturday,False
phcpf_amt_750_app_acc_7d,False
ph_qty_dist_new_dml_no_free_pass_tc_1d,False
phd_qty_recharge_90d,False
ctx_pm_id_is_cabal_deriv,True
phcpf_amt_50_imp_30d,False
phtc_amt_150_ip_prm_90d,False
phcpf_hap_doc_number_70d,False
ph_amt_ip_prm_7d,False
ctx_marketplace_id_marketplaceglamit,True
ph_hap_user_45d,False
phcpf_avg_amount_15d,False
chn_min_length_avg_ratio,False
phtc_amt_same_collector_1d,False
phcpf_diff_avg_same_collector_7d,False
phcpf_std_amount_7d,False
cl_address_changes_qty_7d,False
phcpf_amt_50_ref_15d,False
phtc_qty_ref_60d,False
phcpf_pays_approb_doc_number_45d,False
ctx_receiver_id_107370982,True
fl_p_device_ml_30d,False
ctx_receiver_id_251505819,True
ph_std_shipping_cost_60d,False
fl_np_phone_7d,False
fl_pay_doc_fraud_90d,False
phtc_qty_c_90d,False
chn_max_distance_low_50,False
ph_amt_same_rec_rate_12h_90d,False
phcpf_amt_150_rcfa_90d,False
fl_list_doc_grl_90d,False
ctx_bank_is_easy_account,True
ctx_payment_day_cos,False
ph_qty_imp_60d,False
sfp_was_qr,False
phphone_user_cd_30d,False
fl_buy_doc_blc,False
phd_diff_avg_same_collector_1h,False
phd_cbk_qty_90d,False
fl_hap_device_65d,False
chn_app_max_distance,False
ph_tcs_rhr_1d,False
ph_qty_same_rec_rate_1d_15d,False
bin_ib_nequi,True
pr_tpv_servicio_1d_total,False
phphone_count_senders_90d,False
nmdml_has_front_camera,True
phtc_dist_doc_new_rej_1d,False
bin_ib_tencent_holding,True
phd_rhr_amount_90d,False
fl_np_tc,False
ctx_receiver_id_medium_risk_car_dealer,True
fl_pay_cust_grl_30d,False
phcpf_tcs_c_15d,False
phd_dist_new_user_same_collector_1h,True
ph_amt_150_c_7d,False
phd_amt_60d,False
ph_amt_150_c_1d,False
phtc_qty_12h,False
ctx_receiver_id_289903724,True
fl_wit_doc_grl,False
phcpf_amt_750_ip_o_1d,True
phd_amt_new_user_same_collector_rate_1d_15d,False
ctx_receiver_id_low_risk_coupons,True
ctx_receiver_id_119635567,True
pr_tpv_pago_prestamo_7d_mt,True
phtc_amt_50_ro_7d,False
phtc_qty_ref_30d,False
ph_amt_150_ip_o_90d,True
phtc_count_users_same_seller_1h,False
ph_qty_dist_tc_no_free_pass_dml_1d,False
vop_digcry_amount_7d,False
phcpf_qty_1d,False
vop_ratio_bpp_ref_amount_3d,False
phcpf_amt_50_ro_30d,False
pr_tpn_pago_prestamo_7d_mt,True
phtc_amt_500_bf_30d,False
fl_wit_device_blc,False
phd_rej_qty_new_1d,False
ph_dist_dml_same_collector_15d,False
fl_sell_doc_grl_30d,False
fl_p_cust_90d,False
ph_tcs_bf_1d,False
phtc_qty_installments_4_90d,False
phtc_amt_150_imp_7d,True
ph_amt_rate_15d_90d,False
bin_var_amt_nu_2d_7d,False
ph_amt_50_ref_1d,False
nmdml_hit_bet_50_60,False
phtc_count_users_same_seller_15d,False
ctx_receiver_id_cbk_qty_80,True
phtc_amt_1000_ria_30d,False
vop_approv_amount_af_dc_3d,False
phtc_dist_dml_new_user_no_free_pass_dml_recharge_1h,False
fl_sell_cust_blc_2d,False
phcpf_amt_ref_15d,False
op_sh_7d,False
phtc_amt_50_c_30d,False
ctx_client_id_1977117562860410,True
phd_dist_tc_recharge_1d,False
bin_var_app_qty_2d_7d,False
bin_ib_safra,True
ph_apple_product_30d,False
ph_tc_name_more_than_1,False
ph_qty_4h,False
pr_tpv_online_1d_total,False
fl_zip_code_90d,True
ph_qty_ref_7d,False
ctx_bank_is_digital_account,True
ctx_pm_id_is_amex_deriv,False
phcpf_amt_750_rcfa_7d,False
bin_var_qty_nd_2d_7d,False
phtc_pays_approb_tc_50d,False
phcpf_tcs_ro_1d,False
phtc_qty_same_collector_15d,False
phd_dist_tc_no_free_pass_user_same_collector_15d,False
phtc_qty_app_acc_15m,False
phtc_std_amount_7d,False
nmdml_pago_upd_1dto7d,False
phtc_amt_1000_bf_30d,True
ph_camera_30d,False
fl_wit_doc_grl_30d,False
phphone_qty_ip_prm_1d,True
ph_qty_installments_4_60d,False
phd_qty_app_same_collector_30d,False
vop_ratio_rej_qty_7d,False
phcpf_qty_same_collector_6h,False
bin_var_app_amt_fpdv_7d_30d,False
ph_amt_25_app_acc_7d,False
phtc_amt_25_app_acc_7d,False
fl_np_name_30d,False
dml_dsids_qty,True
ph_tcs_ip_prm_90d,False
ctx_receiver_id_cbk_qty_30,True
fl_pay_cta_ato_2d,True
phd_amt_new_user_recharge_rate_1d_15d,False
ph_amt_1000_ip_o_30d,True
phtc_dist_doc_same_collector_1d,False
phcpf_amt_50_ro_90d,False
phphone_user_cd_90d,False
phtc_amt_50_imp_60d,False
phcpf_log_veloc_7d,False
fl_p_tc,False
dml_hit_3to5,False
phtc_count_users_new_dev_15d,False
ph_qty_new_dml_same_collector_12h,False
phphone_tcs_rhr_1d,False
ph_qty_rej_state_90d,False
fl_hap_device_45d,False
phtc_dist_dml_no_free_pass_user_recharge_1h,False
phtc_qty_new_dml_recharge_15d,False
ph_ratio_shipping_cost_1d,False
ph_amt_150_ip_o_60d,True
phtc_amt_rhr_90d,False
phcpf_amt_150_rhr_7d,False
phcpf_count_cc_new_rej_12h,False
fl_list_cust_grl,False
ph_amt_1000_imp_90d,True
dml_ips_qty_1to2,False
bin_var_qty_fptc_2d_30d,False
bin_has_infinite_card,False
ctx_receiver_id_travel_agencies_6,True
phd_cbk_amount_tot,False
bin_ib_amex,True
phtc_amt_recharge_rate_1h_15d,False
ph_amt_500_rcfa_1d,False
fl_np_phone_90d,False
phcpf_amt_150_ref_7d,False
phcpf_amt_cbk_30d,False
phcpf_amt_150_c_15d,False
vop_digcry_qty_90d,False
ph_amt_150_ref_60d,False
phtc_amt_recharge_1h,False
ph_amt_ria_30d,False
ph_qty_12h,False
phtc_amt_50_c_1d,False
ae_sender_age_is_miss,False
vop_ratio_digcry_app_amount_3d,False
phtc_amt_rec_app_acc_60d,False
ctx_client_id_1623833606091928,True
vop_ratio_approved_amount_3d_7d,False
phd_dist_users_3d,False
vop_digcry_amount_3d,False
phtc_rate_amt_new_user_7d_90d,False
ctx_receiver_id_242988236,True
ctx_receiver_id_231921597,True
ctx_receiver_id_357509698,True
bin_has_personal_card,True
dml_section_reg,True
phd_approv_qty_gt_60d,False
vop_ratio_qty_30d_90d,False
phcpf_qty_rhr_90d,False
fl_np_cust_2d,False
dml_age_since_last_updated,False
phcpf_amt_50_ip_prm_30d,False
phd_qty,False
phcpf_amt_300_imp_15d,True
fl_sell_doc_blc,False
ph_amt_25_cbk_7d,True
phtc_qty_cbk_60d,True
ctx_pm_id_is_hiper_deriv,False
phtc_count_users_same_seller_90d,False
fl_p_street_number_7d,True
ph_amt_15m,False
bin_var_amt_fpdv_2d_30d,False
phphone_tcs_ria_90d,False
phcpf_qty_bf_60d,False
phcpf_amt_150_rhr_1d,False
phtc_amt_50_rcfa_7d,False
phtc_amt_rec_app_12h,False
phtc_amt_150_ip_prm_7d,False
ctx_receiver_id_electro_1,True
phd_amt_new_user_same_collector_rate_1h_1d,False
nmdml_dev_upd_15dto30d,False
ctx_receiver_id_311081829,True
dml_age_since_payment_less_5000,False
ctx_client_id_6146200513772143,True
phphone_tcs_ria_30d,False
nmdml_m_lenovo,False
phd_amt_recharge_1h,False
phtc_qty_recharge_15d,False
cl_city_changes_qty_1d,True
fl_p_name_2d,True
ctx_client_id_6297519500813384,True
vector_bin_v3_is_missing,False
remedy_has_verif_bco,False
phcpf_amt_50_cbk_7d,True
ph_dist_tc_no_free_pass_dml_recharge_90d,False
bin_var_r_new_device_1d,False
phphone_tcs_c_1d,False
phd_qty_same_collector_rate_1h_15d,False
ph_amt_recharge_rate_1d_90d,False
nmdml_hit_over_200,False
phtc_amt_1000_rcfa_90d,False
fl_pay_doc_ato_30d,True
ph_amt_same_collector_90d,False
vop_can_qty_7d,False
ctx_receiver_id_cbk_qty_99,True
nmdml_is_null,True
chn_min_distance_app_low,False
phphone_qty_app_acc_1d,False
ph_amt_rate_1h_1d,False
bin_var_app_amt_nu_7d_30d,False
vop_digcry_rej_amount_3d,False
phtc_amt_50_ip_o_1d,True
phtc_amt_new_user_recharge_rate_1d_90d,False
phcpf_tcs_c_60d,False
ctx_receiver_id_medium_risk_lighthouses,True
phphone_tcs_imp_7d,True
ph_tcs_cbp_30d,False
op_last_purchase_10d,False
phcpf_count_cc_type_90d,False
pr_tpn_servicio_7d_total,False
bin_ib_banco_ciudad,True
phtc_qty_older_70d,False
phtc_amt_500_ria_90d,False
phd_amt_new_user_same_collector_rate_1h_90d,False
ph_amt_app_acc_30m,False
fl_zip_code,True
ph_amt_1000_ria_30d,False
phtc_diff_avg_same_collector_1h,False
phd_rej_qty_new_90d,False
ph_amt_ip_prm_90d,False
ph_pays_approb_50d,False
phtc_amt_150_c_30d,False
phcpf_amt_150_cbk_30d,False
vop_can_amount_30d,False
phd_dist_users_new_3d,False
phtc_qty_7d,False
fl_pay_device_blc_2d,False
ctx_is_surf_telecom,False
fl_sell_doc_blc_15d,False
fl_gp_cc_p_90d,True
ctx_receiver_id_coupons_1,True
ph_count_cc_90d,False
crosses_qty_1h_ht_user_count,False
vop_ratio_can_amount_30d,False
ph_qty_shipping_cost_60d,False
phcpf_amt_imp_15d,False
ctx_receiver_id_354029037,True
vop_ratio_tpv_tpn_7d,False
phtc_amt_500_ip_prm_30d,True
phcpf_count_cc_new_7d,False
ph_dist_tc_new_dml_recharge_90d,False
ctx_receiver_id_cbk_qty_60,True
ph_pays_approb_70d,False
fl_p_ip_7d,True
phtc_qty_1h,False
ph_amt_150_ref_30d,False
phtc_std_amount_15d,False
phtc_amt_1000_ip_o_30d,True
phd_qty_new_user_same_collector_1h,False
bin_ib_santa_fe,True
phtc_amt_15d,False
fl_np_name_2d,False
fl_pay_device_blc_7d,False
fl_np_street_number_90d,True
chn_has_not_payment_older_90d,False
ph_amt_500_imp_30d,True
fl_np_name_15d,False
ph_rate_amt_new_dml_7d_90d,False
ph_time_since_last_payment,False
vop_ratio_ref_qty_7d,False
ph_amt_c_7d,False
phcpf_amt_750_ip_prm_1d,True
phphone_qty_c_30d,False
growth_rate_1h_od_1d,False
ph_amt_500_imp_1d,True
phtc_amt_500_cbk_60d,True
ctx_client_id_1989979387294009,True
ph_tcs_rcfa_30d,False
ph_tcs_bf_90d,False
bin_is_foreign_bin,False
chn_min_distance_low_100,False
growth_rate_1h_od_2d,False
fl_buy_cust_blc_15d,False
ctx_client_id_6545177754635730,True
phcpf_tcs_ria_15d,False
phcpf_amt_150_ip_o_1d,True
fl_np_ip,True
phcpf_count_custs_new_7d,False
phphone_qty_ip_o_7d,True
phtc_pays_approb_tc_65d,False
cl_min_last_updated,False
ctx_receiver_id_226089970,True
ph_count_cc_1d,False
fl_np_tc_7d,False
dml_hit_50to60,False
phphone_qty_ria_7d,False
phd_canc_amount_60d,False
ph_qty_15m,False
phtc_amt_rec_app_acc_90d,False
phcpf_fcc_device_ml_null_60d,False
bin_var_amt_nu_2d_30d,False
